,valor_leitura_flu_413
8850,71692.8
8851,71691.7
8852,71683.1
8853,71685.7
8854,71685.6
8855,71683.195
8856,71682.7
8857,71683.195
8858,71682.3
8859,71681.09
8860,71680.9
8861,71681.0
8862,71681.5
8863,71681.0
8864,71682.8
8865,71682.0
8866,71682.0
8867,71681.5
8868,71682.7
8869,71683.695
8870,71683.1
8871,71684.195
8872,71685.9
8873,71685.4
8874,71687.0
8875,71686.4
8876,71687.5
8877,71687.0
8878,71685.8
8879,71687.41
8880,71680.7
8881,71681.7
8882,71682.8
8883,71686.7
8884,71820.6
8885,71986.9
8886,72061.3
8887,72084.5
8888,72083.4
8889,72082.4
8890,72086.2
8891,72090.695
8892,72094.6
8893,72094.0
8894,72089.6
8895,72078.9
8896,72065.4
8897,72048.4
8898,72030.3
8899,72012.09
8900,71993.5
8901,71974.8
8902,71957.2
8903,71939.6
8904,71923.1
8905,71908.195
8906,71894.0
8907,71881.3
8908,71869.1
8909,71858.695
8910,71848.8
8911,71839.4
8912,71831.2
8913,71823.5
8914,71815.805
8915,71809.695
8916,71804.305
8917,71799.3
8918,71794.4
8919,71789.4
8920,71785.1
8921,71781.2
8922,71775.7
8923,71771.195
8924,71767.9
8925,71764.695
8926,71761.8
8927,71758.6
8928,71756.41
8929,71753.695
8930,71751.5
8931,71749.59
8932,71747.1
8933,71744.9
8934,71742.6
8935,71739.9
8936,71738.2
8937,71737.2
8938,71736.1
8939,71734.9
8940,71733.4
8941,71732.2
8942,71731.7
8943,71731.09
8944,71731.09
8945,71730.5
8946,71730.5
8947,71731.2
8948,71730.1
8949,71728.4
8950,71726.7
8951,71724.5
8952,71722.4
8953,71719.6
8954,71718.5
8955,71715.695
8956,71714.1
8957,71712.5
8958,71711.9
8959,71709.695
8960,71707.5
8961,71705.8
8962,71704.2
8963,71702.5
8964,71700.9
8965,71698.7
8966,71697.695
8967,71695.9
8968,71695.4
8969,71694.3
8970,71693.3
8971,71692.6
8972,71692.1
8973,71691.0
8974,71690.0
8975,71688.8
8976,71688.3
8977,71687.3
8978,71686.1
8979,71685.1
8980,71684.0
8981,71683.4
8982,71682.9
8983,71681.3
8984,71681.41
8985,71681.41
8986,71680.3
8987,71679.0
8988,71679.0
8989,71679.0
8990,71679.0
8991,71678.1
8992,71679.0
8993,71679.1
8994,71678.0
8995,71676.9
8996,71678.1
8997,71676.9
8998,71677.9
8999,71677.805
9000,71677.805
9001,71678.9
9002,71678.9
9003,71678.9
9004,71680.0
9005,71678.9
9006,71678.9
9007,71679.9
9008,71679.9
9009,71680.9
9010,71681.41
9011,71682.0
9012,71681.9
9013,71681.9
9014,71683.0
9015,71684.695
9016,71687.0
9017,71689.2
9018,71691.4
9019,71694.1
9020,71695.2
9021,71692.5
9022,71691.805
9023,71691.805
9024,71691.805
9025,71693.4
9026,71691.195
9027,71691.195
9028,71691.195
9029,71690.695
9030,71690.6
9031,71691.805
9032,71692.8
9033,71694.0
9034,71693.4
9035,71693.4
9036,71694.5
9037,71693.1
9038,71693.91
9039,71694.4
9040,71694.4
9041,71694.5
9042,71693.91
9043,71693.4
9044,71692.9
9045,71692.3
9046,71692.3
9047,71693.0
9048,71693.0
9049,71711.3
9050,71692.5
9051,71692.5
9052,71693.1
9053,71693.1
9054,71693.59
9055,71693.1
9056,71693.1
9057,71692.5
9058,71692.5
9059,71694.2
9060,71696.305
9061,71692.6
9062,71706.3
9063,71709.6
9064,71711.2
9065,71712.41
9066,71711.8
9067,71711.3
9068,71709.6
9069,71707.5
9070,71706.41
9071,71704.1
9072,71702.0
9073,71684.305
9074,71698.7
9075,71696.4
9076,71695.9
9077,71694.3
9078,71693.7
9079,71692.6
9080,71691.5
9081,71690.9
9082,71690.305
9083,71689.3
9084,71688.8
9085,71677.805
9086,71687.59
9087,71686.5
9088,71687.09
9089,71685.5
9090,71684.9
9091,71684.305
9092,71683.195
9093,71683.195
9094,71682.8
9095,71682.8
9096,71681.6
9097,71674.5
9098,71679.9
9099,71679.9
9100,71678.9
9101,71677.805
9102,71677.805
9103,71677.805
9104,71676.7
9105,71676.7
9106,71676.7
9107,71676.7
9108,71676.7
9109,71670.2
9110,71675.6
9111,71675.6
9112,71674.5
9113,71674.5
9114,71674.5
9115,71674.5
9116,71673.4
9117,71673.4
9118,71673.5
9119,71672.4
9120,71672.4
9121,71668.0
9122,71671.195
9123,71671.195
9124,71670.2
9125,71670.2
9126,71670.2
9127,71670.2
9128,71669.1
9129,71669.1
9130,71669.1
9131,71669.1
9132,71669.1
9133,71668.91
9134,71668.0
9135,71669.1
9136,71668.0
9137,71668.0
9138,71669.1
9139,71668.0
9140,71668.0
9141,71668.0
9142,71668.0
9143,71668.0
9144,71668.0
9145,71677.6
9146,71666.805
9147,71668.0
9148,71666.7
9149,71666.7
9150,71667.8
9151,71668.91
9152,71671.0
9153,71672.195
9154,71674.3
9155,71674.3
9156,71675.41
9157,71679.7
9158,71677.695
9159,71676.6
9160,71676.6
9161,71677.6
9162,71678.695
9163,71677.6
9164,71678.695
9165,71678.6
9166,71678.6
9167,71679.8
9168,71679.7
9169,71991.1
9170,71679.8
9171,71679.9
9172,71679.9
9173,71679.9
9174,71678.5
9175,71679.7
9176,71679.6
9177,71680.7
9178,71681.3
9179,71681.2
9180,71679.5
9181,71893.7
9182,71679.4
9183,71696.4
9184,71735.195
9185,71795.6
9186,71898.7
9187,71991.1
9188,72061.1
9189,72099.4
9190,72109.5
9191,72096.805
9192,72074.3
9193,71851.0
9194,72010.6
9195,71980.3
9196,71952.195
9197,71928.1
9198,71908.3
9199,71893.7
9200,71884.1
9201,71877.5
9202,71874.2
9203,71873.6
9204,71872.0
9205,71795.6
9206,71868.2
9207,71866.0
9208,71863.1
9209,71859.4
9210,71855.5
9211,71851.0
9212,71847.805
9213,71842.9
9214,71837.41
9215,71832.9
9216,71828.5
9217,71745.4
9218,71819.2
9219,71814.2
9220,71809.805
9221,71804.9
9222,71800.41
9223,71795.6
9224,71791.1
9225,71785.5
9226,71780.7
9227,71776.3
9228,71772.4
9229,71708.5
9230,71764.2
9231,71761.4
9232,71757.0
9233,71752.6
9234,71749.3
9235,71745.4
9236,71741.6
9237,71738.2
9238,71732.8
9239,71729.5
9240,71726.8
9241,71682.8
9242,71720.6
9243,71717.3
9244,71715.195
9245,71713.0
9246,71710.8
9247,71708.5
9248,71705.8
9249,71703.1
9250,71699.2
9251,71696.5
9252,71695.4
9253,71668.2
9254,71691.0
9255,71688.8
9256,71686.0
9257,71685.5
9258,71683.805
9259,71682.8
9260,71681.7
9261,71681.2
9262,71680.1
9263,71678.0
9264,71676.9
9265,71670.3
9266,71673.8
9267,71672.695
9268,71670.5
9269,71669.4
9270,71668.2
9271,71668.2
9272,71667.1
9273,71667.1
9274,71667.0
9275,71668.1
9276,71668.0
9277,71676.6
9278,71667.0
9279,71668.1
9280,71667.0
9281,71668.1
9282,71669.2
9283,71670.3
9284,71671.305
9285,71670.2
9286,71671.195
9287,71671.195
9288,71673.4
9289,71673.4
9290,71675.6
9291,71674.4
9292,71675.5
9293,71674.4
9294,71675.41
9295,71676.6
9296,71677.6
9297,71678.695
9298,71677.6
9299,71678.6
9300,71678.6
9301,71679.9
9302,71680.9
9303,71680.8
9304,71683.0
9305,71684.695
9306,71683.1
9307,71684.195
9308,71683.1
9309,71684.195
9310,71683.5
9311,71683.4
9312,71684.5
9313,71682.9
9314,71682.8
9315,71683.4
9316,71681.3
9317,71680.7
9318,71680.7
9319,71680.7
9320,71686.1
9321,71699.91
9322,71800.3
9323,71914.9
9324,71983.3
9325,72022.9
9326,72048.6
9327,72065.9
9328,72074.1
9329,72077.5
9330,72077.0
9331,72074.2
9332,72067.7
9333,72061.2
9334,72050.09
9335,72038.0
9336,72023.2
9337,72007.1
9338,71990.695
9339,71973.6
9340,71957.1
9341,71938.5
9342,71921.5
9343,71904.0
9344,71888.3
9345,71873.4
9346,71859.805
9347,71846.0
9348,71835.0
9349,71824.91
9350,71815.695
9351,71807.6
9352,71799.8
9353,71792.9
9354,71786.7
9355,71781.7
9356,71775.7
9357,71771.195
9358,71766.805
9359,71763.0
9360,71759.1
9361,71755.3
9362,71752.6
9363,71749.3
9364,71746.0
9365,71742.2
9366,71738.8
9367,71735.5
9368,71732.2
9369,71730.0
9370,71727.305
9371,71725.6
9372,71723.4
9373,71721.305
9374,71719.6
9375,71717.3
9376,71715.195
9377,71713.5
9378,71711.8
9379,71709.6
9380,71708.5
9381,71706.8
9382,71705.8
9383,71704.7
9384,71703.6
9385,71702.4
9386,71702.0
9387,71702.0
9388,71700.8
9389,71699.8
9390,71698.7
9391,71697.0
9392,71695.9
9393,71694.7
9394,71694.2
9395,71693.2
9396,71692.0
9397,71690.9
9398,71690.4
9399,71689.805
9400,71689.805
9401,71689.9
9402,71688.8
9403,71688.8
9404,71688.2
9405,71687.59
9406,71687.2
9407,71686.7
9408,71686.6
9409,71686.0
9410,71687.2
9411,71687.7
9412,71688.8
9413,71689.5
9414,71690.195
9415,71689.5
9416,71689.5
9417,71690.0
9418,71689.6
9419,71688.6
9420,71687.5
9421,71687.5
9422,71685.8
9423,71686.3
9424,71686.2
9425,71685.4
9426,71684.4
9427,71684.9
9428,71684.305
9429,71683.1
9430,71682.6
9431,71682.6
9432,71682.6
9433,71682.0
9434,71682.6
9435,71683.195
9436,71682.7
9437,71683.1
9438,71682.6
9439,71683.0
9440,71682.9
9441,71681.3
9442,71684.0
9443,71685.7
9444,71687.91
9445,71689.695
9446,71691.4
9447,71691.5
9448,71690.305
9449,71691.5
9450,71691.4
9451,71691.4
9452,71691.4
9453,71690.805
9454,71689.6
9455,71690.195
9456,71677.305
9457,71698.7
9458,71769.0
9459,71819.6
9460,71849.3
9461,71894.0
9462,71937.59
9463,71962.91
9464,71970.695
9465,71973.5
9466,71972.5
9467,71974.7
9468,71978.6
9469,71986.8
9470,71994.0
9471,72002.305
9472,72008.4
9473,72010.0
9474,72008.4
9475,72005.1
9476,71996.805
9477,71986.9
9478,71974.3
9479,71961.6
9480,71947.4
9481,71933.0
9482,71918.8
9483,71903.9
9484,71889.6
9485,71875.8
9486,71863.1
9487,71851.6
9488,71840.695
9489,71829.6
9490,71821.805
9491,71813.3
9492,71806.41
9493,71798.8
9494,71791.6
9495,71784.4
9496,71777.9
9497,71772.305
9498,71767.5
9499,71761.8
9500,71757.5
9501,71754.2
9502,71750.3
9503,71747.0
9504,71744.3
9505,71741.0
9506,71738.8
9507,71736.1
9508,71734.4
9509,71731.7
9510,71729.5
9511,71727.305
9512,71725.6
9513,71723.4
9514,71722.305
9515,71721.195
9516,71719.0
9517,71717.9
9518,71716.305
9519,71716.305
9520,71715.195
9521,71714.1
9522,71712.5
9523,71711.8
9524,71709.6
9525,71707.5
9526,71704.8
9527,71702.0
9528,71699.8
9529,71697.695
9530,71696.5
9531,71694.8
9532,71693.7
9533,71692.1
9534,71691.6
9535,71691.0
9536,71689.9
9537,71689.9
9538,71689.3
9539,71688.2
9540,71687.7
9541,71687.59
9542,71687.2
9543,71686.6
9544,71686.0
9545,71685.5
9546,71685.5
9547,71684.4
9548,71684.4
9549,71683.9
9550,71683.9
9551,71682.8
9552,71682.3
9553,71681.7
9554,71681.7
9555,71681.2
9556,71681.2
9557,71681.2
9558,71681.3
9559,71681.8
9560,71681.3
9561,71681.3
9562,71681.41
9563,71680.3
9564,71679.2
9565,71678.1
9566,71676.9
9567,71678.0
9568,71676.9
9569,71675.7
9570,71676.8
9571,71676.7
9572,71677.805
9573,71678.805
9574,71679.9
9575,71682.1
9576,71683.805
9577,71686.0
9578,71687.59
9579,71688.8
9580,71689.805
9581,71690.305
9582,71691.5
9583,71692.0
9584,71691.9
9585,71692.5
9586,71693.0
9587,71693.0
9588,71693.5
9589,71694.1
9590,71693.5
9591,71694.1
9592,71693.0
9593,71694.7
9594,71693.59
9595,71693.5
9596,71693.0
9597,71693.0
9598,71692.4
9599,71691.805
9600,71691.195
9601,71691.805
9602,71691.195
9603,71691.195
9604,71690.695
9605,71691.195
9606,71690.6
9607,71691.195
9608,71690.695
9609,71690.1
9610,71690.1
9611,71690.1
9612,71690.6
9613,71691.805
9614,71692.3
9615,71692.3
9616,71693.3
9617,71692.8
9618,71692.8
9619,71692.3
9620,71692.3
9621,71691.805
9622,71691.805
9623,71691.195
9624,71691.195
9625,71691.805
9626,71690.695
9627,71690.195
9628,71689.0
9629,71688.5
9630,71686.9
9631,71688.6
9632,71687.41
9633,71688.0
9634,71686.9
9635,71688.0
9636,71688.6
9637,71688.0
9638,71689.1
9639,71688.6
9640,71688.0
9641,71687.0
9642,71685.305
9643,71685.8
9644,71685.305
9645,71685.305
9646,71684.695
9647,71683.6
9648,71683.695
9649,71682.0
9650,71682.6
9651,71682.0
9652,71682.0
9653,71683.1
9654,71683.1
9655,71683.1
9656,71683.695
9657,71683.695
9658,71683.695
9659,71683.695
9660,71683.695
9661,71683.695
9662,71683.195
9663,71683.195
9664,71682.7
9665,71682.7
9666,71682.1
9667,71682.1
9668,71681.5
9669,71681.0
9670,71679.9
9671,71679.9
9672,71678.805
9673,71678.805
9674,71678.805
9675,71678.9
9676,71677.805
9677,71676.7
9678,71676.7
9679,71676.7
9680,71675.5
9681,71675.5
9682,71675.5
9683,71675.5
9684,71675.5
9685,71675.5
9686,71675.5
9687,71674.4
9688,71674.5
9689,71674.5
9690,71673.4
9691,71673.4
9692,71673.4
9693,71673.4
9694,71672.4
9695,71672.4
9696,71670.3
9697,71668.1
9698,71667.1
9699,71666.1
9700,71664.9
9701,71664.805
9702,71664.695
9703,71664.695
9704,71664.6
9705,71664.6
9706,71665.695
9707,71665.805
9708,71663.7
9709,71663.6
9710,71663.6
9711,71664.9
9712,71663.7
9713,71663.5
9714,71663.5
9715,71663.5
9716,71662.5
9717,71663.5
9718,71664.6
9719,71664.6
9720,71664.5
9721,71665.6
9722,71665.5
9723,71667.8
9724,71667.7
9725,71669.9
9726,71669.8
9727,71672.0
9728,71672.0
9729,71674.2
9730,71676.4
9731,71677.5
9732,71679.7
9733,71680.8
9734,71680.8
9735,71681.41
9736,71682.9
9737,71683.0
9738,71683.0
9739,71683.6
9740,71683.6
9741,71683.6
9742,71682.5
9743,71682.5
9744,71681.9
9745,71681.8
9746,71680.8
9747,71678.4
9748,71677.4
9749,71679.7
9750,71677.4
9751,71677.305
9752,71680.6
9753,71682.4
9754,71681.3
9755,71684.1
9756,71684.5
9757,71684.0
9758,71687.59
9759,71699.2
9760,71724.0
9761,71754.8
9762,71781.3
9763,71808.195
9764,71821.4
9765,71826.0
9766,71826.1
9767,71830.5
9768,71852.9
9769,71870.8
9770,71880.7
9771,71888.4
9772,71900.0
9773,71917.7
9774,71927.0
9775,71926.5
9776,71920.9
9777,71915.6
9778,71907.2
9779,71896.805
9780,71885.1
9781,71873.6
9782,71862.09
9783,71849.4
9784,71836.8
9785,71823.5
9786,71810.4
9787,71797.6
9788,71786.2
9789,71775.7
9790,71765.805
9791,71757.7
9792,71750.41
9793,71743.8
9794,71738.2
9795,71732.8
9796,71727.805
9797,71723.4
9798,71719.6
9799,71715.695
9800,71712.5
9801,71709.6
9802,71706.9
9803,71704.1
9804,71702.4
9805,71700.3
9806,71699.2
9807,71697.5
9808,71695.3
9809,71693.7
9810,71692.6
9811,71690.9
9812,71689.805
9813,71688.2
9814,71686.5
9815,71684.9
9816,71683.805
9817,71682.2
9818,71682.2
9819,71681.09
9820,71679.9
9821,71678.9
9822,71678.9
9823,71677.805
9824,71677.805
9825,71676.7
9826,71676.7
9827,71676.7
9828,71676.7
9829,71675.6
9830,71675.6
9831,71675.6
9832,71675.6
9833,71674.5
9834,71674.5
9835,71674.5
9836,71674.5
9837,71674.5
9838,71673.4
9839,71673.4
9840,71673.4
9841,71672.4
9842,71672.4
9843,71671.305
9844,71670.3
9845,71669.3
9846,71668.1
9847,71668.0
9848,71668.2
9849,71666.1
9850,71665.9
9851,71666.9
9852,71666.805
9853,71666.805
9854,71667.9
9855,71666.805
9856,71668.0
9857,71665.9
9858,71666.0
9859,71664.805
9860,71665.695
9861,71666.805
9862,71668.0
9863,71668.0
9864,71668.0
9865,71668.0
9866,71669.0
9867,71669.1
9868,71669.0
9869,71669.0
9870,71669.8
9871,71670.3
9872,71670.1
9873,71672.305
9874,71670.0
9875,71671.0
9876,71674.4
9877,71674.4
9878,71675.41
9879,71676.6
9880,71676.6
9881,71676.6
9882,71678.9
9883,71676.7
9884,71676.6
9885,71678.805
9886,71676.6
9887,71678.805
9888,71677.805
9889,71678.805
9890,71678.805
9891,71679.9
9892,71678.805
9893,71678.695
9894,71679.9
9895,71681.0
9896,71681.0
9897,71681.0
9898,71682.1
9899,71682.1
9900,71682.7
9901,71683.695
9902,71682.7
9903,71682.7
9904,71684.305
9905,71684.305
9906,71684.9
9907,71684.9
9908,71684.9
9909,71683.805
9910,71682.8
9911,71683.195
9912,71683.195
9913,71683.195
9914,71684.305
9915,71683.805
9916,71684.9
9917,71685.5
9918,71693.2
9919,71710.305
9920,71730.5
9921,71752.805
9922,71802.0
9923,71893.8
9924,71980.0
9925,72081.5
9926,72174.7
9927,72259.0
9928,72337.3
9929,72405.4
9930,72419.7
9931,72420.6
9932,72416.9
9933,72419.7
9934,72414.9
9935,72417.8
9936,72418.0
9937,72419.9
9938,72418.1
9939,72424.5
9940,72427.5
9941,72432.0
9942,72431.41
9943,72428.0
9944,72426.3
9945,72432.6
9946,72432.1
9947,72435.6
9948,72435.195
9949,72433.4
9950,72435.195
9951,72437.2
9952,72436.5
9953,72436.8
9954,72438.6
9955,72439.2
9956,72443.8
9957,72443.59
9958,72444.4
9959,72448.4
9960,72447.0
9961,72449.7
9962,72449.91
9963,72446.6
9964,72447.4
9965,72448.7
9966,72448.1
9967,72447.305
9968,72449.3
9969,72448.4
9970,72448.4
9971,72447.695
9972,72448.4
9973,72450.2
9974,72450.6
9975,72450.7
9976,72451.0
9977,72448.0
9978,72447.805
9979,72447.4
9980,72449.2
9981,72449.2
9982,72449.7
9983,72448.5
9984,72446.9
9985,72447.9
9986,72443.3
9987,72444.5
9988,72440.5
9989,72440.5
9990,72440.4
9991,72437.8
9992,72438.5
9993,72437.59
9994,72427.805
9995,72395.8
9996,72365.0
9997,72336.8
9998,72311.2
9999,72285.5
10000,72259.305
10001,72234.6
10002,72211.1
10003,72190.5
10004,72171.305
10005,72153.695
10006,72137.7
10007,72122.305
10008,72108.5
10009,72095.4
10010,72082.9
10011,72071.1
10012,72060.0
10013,72049.59
10014,72040.305
10015,72031.0
10016,72021.195
10017,72011.7
10018,72003.6
10019,71995.3
10020,71986.2
10021,71978.805
10022,71971.1
10023,71963.9
10024,71957.9
10025,71949.91
10026,71944.0
10027,71937.3
10028,71931.8
10029,71925.2
10030,71919.7
10031,71915.305
10032,71909.305
10033,71902.695
10034,71897.695
10035,71892.7
10036,71888.3
10037,71883.9
10038,71878.5
10039,71874.59
10040,71871.4
10041,71867.5
10042,71863.7
10043,71860.4
10044,71857.1
10045,71852.695
10046,71849.4
10047,71846.6
10048,71843.4
10049,71840.5
10050,71837.8
10051,71834.5
10052,71832.3
10053,71830.7
10054,71827.9
10055,71826.3
10056,71824.1
10057,71821.9
10058,71820.9
10059,71819.2
10060,71816.9
10061,71814.805
10062,71813.7
10063,71811.5
10064,71809.805
10065,71808.695
10066,71806.5
10067,71804.9
10068,71803.195
10069,71801.6
10070,71799.7
10071,71797.695
10072,71795.6
10073,71793.91
10074,71791.6
10075,71790.0
10076,71788.4
10077,71786.7
10078,71785.1
10079,71783.4
10080,71782.9
10081,71780.7
10082,71779.0
10083,71777.9
10084,71776.3
10085,71775.09
10086,71773.6
10087,71771.9
10088,71770.2
10089,71768.59
10090,71767.5
10091,71765.195
10092,71764.2
10093,71762.5
10094,71760.9
10095,71758.1
10096,71756.5
10097,71754.2
10098,71752.6
10099,71751.0
10100,71748.7
10101,71747.0
10102,71745.695
10103,71744.3
10104,71743.2
10105,71742.2
10106,71741.0
10107,71741.0
10108,71739.9
10109,71738.9
10110,71738.3
10111,71737.2
10112,71736.1
10113,71735.6
10114,71734.5
10115,71733.9
10116,71733.9
10117,71733.4
10118,71732.3
10119,71731.7
10120,71731.2
10121,71730.6
10122,71731.8
10123,71730.1
10124,71729.0
10125,71729.0
10126,71727.9
10127,71727.9
10128,71728.5
10129,71727.9
10130,71728.5
10131,71727.4
10132,71727.5
10133,71727.9
10134,71728.6
10135,71727.9
10136,71728.6
10137,71728.695
10138,71727.695
10139,71726.7
10140,71725.5
10141,71727.0
10142,71728.695
10143,71728.695
10144,71728.805
10145,71727.1
10146,71727.5
10147,71727.5
10148,71729.1
10149,71729.1
10150,71730.3
10151,71731.41
10152,71731.3
10153,71730.1
10154,71730.5
10155,71731.09
10156,71731.09
10157,71732.1
10158,71732.1
10159,71731.6
10160,71732.1
10161,71732.6
10162,71733.195
10163,71734.305
10164,71734.305
10165,71731.6
10166,71733.695
10167,71731.6
10168,71732.7
10169,71732.2
10170,71731.0
10171,71728.695
10172,71728.1
10173,71727.5
10174,71728.6
10175,71728.1
10176,71728.6
10177,71728.1
10178,71726.4
10179,71728.0
10180,71728.0
10181,71728.1
10182,71728.695
10183,71729.305
10184,71727.6
10185,71727.1
10186,71726.4
10187,71726.4
10188,71725.9
10189,71725.3
10190,71725.3
10191,71723.7
10192,71723.7
10193,71722.0
10194,71722.0
10195,71722.6
10196,71723.7
10197,71727.5
10198,71742.9
10199,71748.4
10200,71751.8
10201,71750.7
10202,71752.5
10203,71754.6
10204,71758.6
10205,71763.4
10206,71767.4
10207,71770.6
10208,71772.305
10209,71772.9
10210,71771.805
10211,71770.695
10212,71769.1
10213,71766.805
10214,71764.695
10215,71762.41
10216,71760.8
10217,71760.195
10218,71760.8
10219,71761.4
10220,71762.41
10221,71763.0
10222,71762.41
10223,71761.8
10224,71759.695
10225,71758.6
10226,71755.8
10227,71753.695
10228,71751.4
10229,71748.7
10230,71746.5
10231,71743.8
10232,71741.5
10233,71739.4
10234,71737.7
10235,71735.5
10236,71733.805
10237,71731.7
10238,71729.4
10239,71727.695
10240,71726.1
10241,71724.5
10242,71721.695
10243,71719.5
10244,71717.3
10245,71715.695
10246,71714.1
10247,71712.5
10248,71711.2
10249,71710.1
10250,71710.195
10251,71710.305
10252,71709.6
10253,71708.5
10254,71707.5
10255,71706.09
10256,71704.8
10257,71703.1
10258,71701.4
10259,71699.8
10260,71698.1
10261,71697.6
10262,71695.9
10263,71694.8
10264,71694.3
10265,71693.2
10266,71692.0
10267,71691.6
10268,71690.4
10269,71689.9
10270,71689.3
10271,71688.8
10272,71688.3
10273,71687.59
10274,71686.6
10275,71685.5
10276,71685.6
10277,71685.6
10278,71686.0
10279,71685.7
10280,71685.195
10281,71683.6
10282,71683.1
10283,71681.41
10284,71681.3
10285,71682.4
10286,71681.7
10287,71682.2
10288,71682.2
10289,71683.195
10290,71684.4
10291,71683.9
10292,71684.4
10293,71685.5
10294,71687.59
10295,71689.3
10296,71690.9
10297,71692.1
10298,71692.1
10299,71691.5
10300,71692.6
10301,71692.5
10302,71692.5
10303,71693.1
10304,71692.5
10305,71693.5
10306,71693.5
10307,71693.0
10308,71693.5
10309,71693.5
10310,71693.0
10311,71694.1
10312,71694.7
10313,71695.2
10314,71694.1
10315,71695.1
10316,71694.6
10317,71695.1
10318,71695.695
10319,71695.1
10320,71694.6
10321,71693.5
10322,71694.0
10323,71694.0
10324,71694.0
10325,71694.5
10326,71695.6
10327,71695.1
10328,71695.1
10329,71695.1
10330,71694.5
10331,71694.5
10332,71694.5
10333,71694.4
10334,71694.9
10335,71695.5
10336,71693.91
10337,71692.7
10338,71693.91
10339,71694.4
10340,71695.0
10341,71695.0
10342,71695.1
10343,71695.1
10344,71695.1
10345,71695.1
10346,71695.8
10347,71696.305
10348,71696.805
10349,71697.5
10350,71698.0
10351,71697.5
10352,71698.6
10353,71698.6
10354,71698.0
10355,71698.0
10356,71698.1
10357,71698.0
10358,71698.1
10359,71698.1
10360,71698.1
10361,71698.6
10362,71698.6
10363,71699.2
10364,71698.6
10365,71698.6
10366,71699.2
10367,71698.6
10368,71698.6
10369,71698.1
10370,71698.1
10371,71698.6
10372,71698.6
10373,71698.6
10374,71699.2
10375,71698.6
10376,71698.6
10377,71698.7
10378,71698.1
10379,71697.0
10380,71697.0
10381,71696.4
10382,71696.4
10383,71695.9
10384,71695.3
10385,71694.2
10386,71693.7
10387,71693.1
10388,71692.6
10389,71692.6
10390,71691.6
10391,71690.4
10392,71689.3
10393,71688.2
10394,71687.59
10395,71686.5
10396,71686.0
10397,71685.5
10398,71685.5
10399,71685.5
10400,71684.9
10401,71684.9
10402,71684.9
10403,71683.805
10404,71683.805
10405,71683.195
10406,71683.195
10407,71682.8
10408,71682.2
10409,71681.6
10410,71682.2
10411,71681.09
10412,71681.09
10413,71681.09
10414,71681.09
10415,71681.09
10416,71680.0
10417,71680.0
10418,71678.9
10419,71678.9
10420,71679.0
10421,71678.9
10422,71678.9
10423,71680.0
10424,71681.3
10425,71682.3
10426,71681.8
10427,71681.3
10428,71682.3
10429,71681.7
10430,71681.7
10431,71681.7
10432,71681.7
10433,71682.0
10434,71681.7
10435,71681.3
10436,71681.8
10437,71681.3
10438,71681.3
10439,71681.3
10440,71681.3
10441,71682.3
10442,71682.8
10443,71682.2
10444,71681.6
10445,71681.5
10446,71682.7
10447,71683.195
10448,71684.805
10449,71685.5
10450,71684.805
10451,71684.805
10452,71681.9
10453,71684.195
10454,71686.4
10455,71689.695
10456,71689.695
10457,71691.5
10458,71691.5
10459,71690.9
10460,71689.805
10461,71689.695
10462,71690.305
10463,71689.2
10464,71689.1
10465,71687.5
10466,71689.695
10467,71689.2
10468,71690.305
10469,71689.1
10470,71689.695
10471,71688.6
10472,71687.41
10473,71685.8
10474,71686.8
10475,71687.41
10476,71690.305
10477,71691.4
10478,71693.0
10479,71693.5
10480,71694.1
10481,71694.6
10482,71694.6
10483,71694.6
10484,71695.2
10485,71695.1
10486,71693.0
10487,71690.695
10488,71691.4
10489,71691.4
10490,71702.305
10491,71821.5
10492,71885.5
10493,71914.1
10494,71925.6
10495,71928.4
10496,71925.2
10497,71920.3
10498,71914.2
10499,71907.2
10500,71898.8
10501,71891.1
10502,71881.9
10503,71871.9
10504,71860.9
10505,71850.5
10506,71840.1
10507,71828.5
10508,71818.5
10509,71808.695
10510,71799.91
10511,71791.6
10512,71786.1
10513,71781.7
10514,71778.4
10515,71775.6
10516,71772.9
10517,71771.9
10518,71769.6
10519,71768.0
10520,71767.5
10521,71764.695
10522,71762.5
10523,71761.4
10524,71759.805
10525,71758.195
10526,71756.5
10527,71755.4
10528,71752.695
10529,71750.5
10530,71749.3
10531,71747.695
10532,71745.4
10533,71744.4
10534,71742.3
10535,71740.6
10536,71738.9
10537,71736.2
10538,71734.6
10539,71732.3
10540,71729.5
10541,71727.305
10542,71725.09
10543,71723.0
10544,71720.1
10545,71717.4
10546,71715.195
10547,71713.0
10548,71710.8
10549,71709.195
10550,71707.5
10551,71705.3
10552,71703.695
10553,71702.1
10554,71700.9
10555,71698.7
10556,71697.1
10557,71696.0
10558,71694.8
10559,71693.8
10560,71693.3
10561,71692.1
10562,71691.7
10563,71691.195
10564,71689.6
10565,71688.6
10566,71688.1
10567,71687.41
10568,71686.3
10569,71686.7
10570,71686.7
10571,71686.0
10572,71686.0
10573,71685.6
10574,71686.1
10575,71685.6
10576,71685.0
10577,71683.5
10578,71683.4
10579,71683.4
10580,71682.8
10581,71682.3
10582,71683.3
10583,71683.3
10584,71683.805
10585,71684.305
10586,71683.805
10587,71683.805
10588,71685.5
10589,71684.9
10590,71685.5
10591,71686.0
10592,71687.09
10593,71686.5
10594,71686.5
10595,71686.5
10596,71688.1
10597,71687.09
